LATITUDE,LONGITUDE,ELEVATION,TMAX
30.12472,-93.22833,2.7,63.1
40.4355,-85.2891,281.6,32.8
44.63806,-90.1875,382.5,20
42.11056,-92.91611,296.9,25.8
41.0163,-93.2791,294.1,30.7
35.2191,-84.7916,256.6,50.8
41.99056,-93.61889,291.1,27.7
44.4633,-83.7216,221.9,23.5
34.9818,-92.0064,91.4,52.7
40.2913,-82.6546,367.3,32.4
44.3122,-83.8377,248.7,23.8
46.7953,-88.6014,236.5,21
42.9666,-83.7494,234.7,28.3
40.9705,-85.2063,241.1,32.7
38.58541,-92.18246,198.1,38.4
46.8208,-88.6064,198.7,20.7
43.9758,-84.4908,236.2,25.6
41.5333,-85.7833,253,29.2
42.5175,-84.653,265.2,28.9
41.3331,-83.1189,182.9,34.3
43.8657,-91.31,197.2,24.9
46.5257,-93.6674,370.3,15.3
42.2667,-84.4667,304.2,29.6
40.41222,-86.93694,182.6,31.5
42.7761,-84.5997,261.8,28.4
41.3053,-86.6285,210.3,32.9
44.7597,-92.8689,207.3,22
32.6997,-93.6619,61,53.3
34.29,-93.06,163.1,52.5
34.8808,-92.3486,82.9,50.1
42.756,-93.202,336.8,24.5
38.59111,-92.15583,174.7,39.5
41.7372,-87.7775,189,28.8
46.8368,-92.2108,436.8,13.3
43.1405,-89.3452,264,23.8
46.5458,-87.3795,186.8,21.1
41.13506,-87.88564,182.9,31.1
35.1034,-92.4903,95.1,47.6
38.57139,-90.15722,125.9,38.6
39.1341,-93.2225,240.8,36.5
43.5861,-83.1805,212.8,26.9
42.4669,-83.3625,219.5,29.7
41.77,-88.48139,216.4,27.4
37.31864,-91.96282,373.1,41.6
41.86778,-84.07944,242.6,29.5
42.595,-87.93806,226.5,27.5
34.7391,-90.7663,71.3,49
42.3195,-83.2377,184.4,31.3
43.7028,-88.9989,262.4,23.1
34.1175,-83.3044,237.7,52.6
43.8322,-82.6427,181.4,27
43.76944,-88.49083,246,22.5
42.3469,-83.1736,184.4,33.8
45.09828,-87.62358,179.5,23.3
33.5312,-84.3545,283.5,53.6
44.4794,-88.1366,209.4,23.1
31.5253,-87.9277,67.1,60.9
42.12083,-87.90472,193.9,29.1
39.8801,-86.0514,251.2,33.6
42.74611,-86.09667,210,29.2
40.8204,-82.5178,393.2,32.5
41.6116,-86.7297,246.6,27.6
49.6833,-88.3,261,8.7
37.2486,-89.3783,213.4,40.5
45.93364,-88.25828,396.2,16.9
46.6448,-88.4812,399.3,15.8
44.21138,-85.40865,415.4,23.3
40.3535,-83.7754,358.4,33
37.28217,-82.08849,352.7,43
33.6195,-94.0994,97.5,52.7
36.1092,-92.1636,106.7,45.7
34.8117,-83.125,487.7,50
41.7366,-93.7236,292.3,29
34.7682,-83.25452,495.3,50.2
43.4447,-88.8477,256,22.4
38.94243,-92.32044,219.5,37.6
40.7324,-92.8899,275.8,31.8
38.0733,-88.1805,102.1,39.2
43.7952,-88.4533,231.6,22.8
41.61389,-90.59139,228.6,26.6
33.8848,-88.9866,88.4,52.4
33.3063,-92.4832,23.5,55.8
43.0608,-83.3074,249.9,28.9
43.058,-83.3605,255.1,29.4
33.55731,-82.33683,120.7,57.5
33.5972,-85.0805,303.3,54.1
43.0675,-83.5919,230.7,29.5
36.235,-88.0908,111.3,48.5
46.02611,-91.44417,367,18.6
39.7858,-85.7611,264.9,36
43.5136,-87.8547,210.9,24.3
43.8933,-85.8506,253.6,26.1
39.8668,-93.147,253.9,33.3
45.01333,-84.70139,406.9,20.3
40.61611,-83.06361,303,33.8
35.9118,-92.6564,289.9,46.7
42.1153,-88.1639,266.7,26.3
35.6819,-85.2733,542.5,45.7
35.7875,-84.2622,239.3,50
33.0097,-83.7397,91.4,59.4
40.7075,-84.02722,297.2,33.1
35.9307,-91.055,78.6,44.6
41.3375,-84.42889,215.5,30.5
46.3341,-87.3779,340.2,22.3
43.6309,-91.5027,355.4,21.9
41.9856,-86.132,225.6,28.7
34.49878,-82.02196,179.5,54.2
31.9155,-86.3115,187.1,57.6
41.34611,-82.17944,242,33.2
30.4119,-89.0808,12.8,61.3
42.41667,-87.86667,221.6,27.3
43.7666,-88.4669,242.3,22.6
43.3194,-88.168,275.2,25.8
48.3894,-93.5642,344.7,11.4
40.2411,-83.367,302.4,34.1
41.5562,-93.2855,280.7,28.9
38.678,-88.4798,146.6,37.8
41.0461,-83.6622,234.1,32.4
34.2851,-85.9621,351.1,49.2
36.0138,-85.1345,583.1,43.4
44.6546,-84.6998,346.6,19.8
38.5947,-86.6129,223.4,39
34.9772,-91.4978,61,49.8
33.6634,-82.1897,121.9,56
44.6998,-87.39693,210.3,22.3
36.0086,-93.5205,653.8,42
31.41556,-87.04417,78.6,61.7
42.05,-82.6667,200,29.3
33.1111,-91.948,54.9,56.3
37.9877,-89.193,128,39
30.8177,-90.9733,61,67.4
41.1738,-90.0351,246.9,27.6
36.3776,-85.3365,297.2,46.2
34.6602,-87.3462,175.3,50.3
30.5485,-87.8757,29,60.5
34.1954,-86.7963,243.8,50.7
30.84583,-85.60139,25.9,63.9
31.95139,-85.12889,86.9,62.9
31.0425,-86.31167,95.7,62.1
45.17079,-87.15377,223.4,23.6
42.905,-88.8588,243.8,25.3
41.1977,-90.7447,222.5,29
37.2036,-89.0422,117.3,44.4
41.36639,-93.64806,281.6,31.2
34.27194,-83.83028,388.6,51.7
37.75,-82.6333,359.7,43.6
39.7067,-86.2807,240.8,34.1
35.2133,-82.59,792.5,47.1
35.4442,-88.7244,140.2,48.6
32.81,-90,28.3,54.8
35.7522,-87.7958,135.6,47.2
34.63,-84.0975,531.3,49.2
36.29806,-86.26306,155.4,47.6
42.5038,-89.0311,237.7,22.4
38.18472,-84.90333,245.1,41.3
39.825,-86.29583,250.9,34.3
31.30889,-86.39389,94.5,63.8
30.4333,-93.8833,91.4,63.1
39.75556,-82.65722,264.9,36.6
39.7133,-90.2285,190.8,34.4
34.4619,-93.9983,365.8,47.6
31.2114,-89.9225,115.8,59.9
35.51583,-86.0875,326.1,48.4
32.7169,-87.6226,85.3,55.3
32.8516,-86.6115,178,55.1
40.58,-85.6586,240.8,34.2
32.8369,-88.1374,32.6,54.9
27.57264,-82.1393,34.1,72.4
36.2291,-86.318,160,47.5
45.0417,-93.79088,277.4,21
31.185,-92.6314,56.4,60.2
34.67194,-82.88639,271.6,52.7
34.6525,-86.94528,180.4,50.8
42.0494,-90.7488,232.3,26.7
32.5992,-85.4653,166.1,56.9
36.6269,-90.8239,193.5,44.1
30.4184,-92.0443,16.8,63.6
32.23056,-86.34722,71.6,58.7
38.45028,-83.73556,286.5,41.7
37.74794,-92.10519,342.3,40.7
30.8489,-89.0342,83.8,61.1
37.79278,-86.2325,187.5,42.3
44.03279,-88.14683,256,22.6
40.6458,-91.564,214.9,32.1
39.0733,-93.7075,254.8,34.6
38.34853,-92.58108,281.6,38.3
45.1672,-84.9138,221.9,23.3
37.5544,-91.883,359.7,40.3
27.4467,-82.5014,6.1,70.1
39.1181,-88.6244,190.5,37.3
34.6891,-86.8819,183.8,50.4
37.98344,-89.94683,115.8,40.8
36.3805,-84.8744,501.4,46.1
35.5453,-82.6987,682.8,47
35.7564,-82.0439,487.7,48.3
46.2536,-86.7142,248.4,19.4
40.4582,-86.1758,250.5,31.5
39.3737,-90.9058,140.2,35.4
49.15,-88.35,233,10.8
38.8845,-82.9955,173.1,40.6
29.3731,-83.0344,4.6,67.5
35.2983,-86.3631,246.9,50.2
43.4406,-88.6325,268.2,23.3
44.9633,-92.3905,335.3,18.8
44.7878,-91.5165,268.2,21.1
46.0002,-91.5074,365.8,22.2
40.9464,-90.3856,232,28.8
35.8306,-91.7944,174,45
31.182,-87.439,91.4,59.9
41.4619,-84.5272,222.5,30.5
44.5897,-85.0486,330.1,20.4
44.728,-85.1727,315.5,20.9
40.7247,-84.1294,259.1,31
32.355,-89.4692,147.8,56.7
36.065,-87.2831,215.2,47
35.3333,-83.8167,640.1,49.6
45.8833,-82.5667,189,20.2
37.26136,-93.59127,344.1,41.7
37.6164,-93.3914,300.8,41.4
35.849,-90.6589,94.5,46.2
30.5468,-87.8807,7,61.2
31.8709,-85.4501,173.4,59.6
41.6117,-90.5816,228,25.4
41.9342,-88.7756,266.1,26.5
42.3995,-90.386,229.5,24.3
47.59333,-91.65139,530.4,12.1
38.49321,-88.97073,179.8,38.4
37.2504,-86.2325,240.8,43.3
31.9,-92.7672,91.4,58.6
35.5567,-87.5414,298.7,46.9
37.956,-86.1162,187.5,41.3
35.7595,-91.6384,88.4,47.9
34.1433,-93.0589,59.7,51.9
45.9983,-83.9013,181.4,18.2
44.27703,-88.43772,241.4,23.3
44.5358,-83.7022,272.5,23.5
28.80286,-82.31266,17.7,69.3
30.3644,-91.1672,6.4,60.8
41.2647,-87.4178,202.7,30
36.1056,-82.8436,402.3,47.1
40.7392,-92.4142,261.5,35.3
40.8126,-82.9698,291.1,36.8
36.8077,-87.153,188.7,43.5
41.3286,-88.7533,149.4,30.6
45.9808,-90.5416,478.5,15.7
30.6153,-89.4133,82.3,63
42.1508,-84.0236,294.1,31.1
36.9431,-92.65,399.6,43.3
29.6333,-83.1053,12.8,66.3
29.4631,-90.3072,1.5,61.9
33.1272,-88.155,59.4,54.7
44.2113,-86.2938,204.2,26.6
37.5319,-87.2669,122.5,41
34.5181,-83.5286,448.1,50.1
38.1227,-83.5327,256,39.9
42.0647,-92.9244,265.2,26.1
36.065,-86.4175,182.9,48.5
38.82075,-82.18171,176.2,40.6
45.301,-92.363,326.1,19.5
39.8697,-92.5206,256,34.1
45.0332,-84.7113,401.7,19.1
40.8069,-94.0474,370.3,30.3
44.9072,-84.7188,447.4,21.5
35.9902,-86.7786,215.5,47.5
41.6317,-87.0878,197.2,30.7
37.68502,-92.69388,379.8,41.5
31.3944,-92.7163,33.5,55.8
34.253,-93.1486,149.4,50.6
34.66036,-82.82325,243.8,53.4
35.4721,-84.9957,250.5,47.9
35.92503,-82.27161,861.1,43.4
33.3613,-93.5674,103.6,53.6
34.15,-85.6846,182.9,52
38.27778,-85.79167,134.1,41.5
32.9452,-85.948,195.1,55.9
43.3311,-88.4113,298.7,23.7
38.1151,-85.6445,192.6,41
31.495,-93.1981,61,60.7
46.2,-82.0167,200,16.5
40.7231,-82.7999,356.6,32.1
35.0761,-89.743,97.5,50.6
36.8058,-83.3441,378,45.6
42.8278,-90.7889,317,22.8
45.2237,-91.127,322.2,21.3
39.36444,-84.52472,193.2,37.4
35.093,-93.9258,182.9,48
39.59361,-84.22639,293.2,36.7
49.8333,-92.75,413,5.8
34.0678,-86.791,179.8,51.4
32.9069,-85.4336,225.6,55.3
31.1449,-87.0518,51.8,59.8
35.4205,-82.1877,317,50.6
38.8882,-86.5707,231.6,37.1
35.0604,-83.4301,684.9,50.8
43.786,-90.7952,286.2,22.4
37.8299,-84.0347,219.5,42.3
44.855,-85.8352,243.5,24.6
34.7752,-86.9508,210,52.4
43.3216,-89.5311,251.2,25
31.4825,-91.8627,21.3,59.2
33.875,-84.30222,305.3,53.1
37.4902,-84.4375,312.4,45.1
33.17833,-86.78167,172.2,54.5
35.94028,-89.83083,77.7,46.7
34.0966,-87.9913,132.6,52.9
40.8483,-84.9299,239.3,32.8
34.8223,-89.4348,147.5,49.7
40.7477,-86.3877,182.9,31.4
47.8948,-92.5337,413,12
35.7214,-92.6962,530.4,43.3
41.4511,-90.1487,194.8,26.7
34.12306,-84.84861,232.6,52.1
34.24861,-82.15917,192.3,54.6
35.4945,-82.6142,655.6,46.9
34.804,-90.0102,115.8,49.8
35.4185,-82.5567,641,47.5
41.2541,-89.3379,157,29.4
30.0719,-91.0278,9.1,61.7
36.2455,-85.945,157,48.4
32.816,-86.60417,179.8,55.7
35.6878,-83.5373,443.2,48.6
35.0966,-82.9509,975.4,47
33.8591,-89.3135,81.7,53.3
35.84,-84.3308,378,47.3
45.9512,-86.2513,182.9,20.8
44.1613,-88.0802,246.9,23
43.0519,-88.1775,251.2,25.3
36.5193,-86.0299,297.2,45.9
28.6664,-82.0895,22.9,68.8
41.7091,-87.8761,217.9,32
39.10246,-90.34315,192,35.9
43.9158,-83.083,193.5,26.2
30.2002,-92.6641,7.6,60.4
31.2488,-92.4488,25.9,60.9
31.7136,-82.3878,33.2,61.9
34.2314,-87.6352,280.4,51.2
35.18038,-83.39294,647.7,47.9
42.3838,-85.9626,224.3,30.5
42.6333,-89.3866,240.8,25
39.775,-93.5357,237.7,33.3
35.1131,-89.2122,140.2,50.5
39.3594,-93.4886,214.9,35.4
45.3028,-93.1011,274.3,21.8
42.9944,-88.8041,239.9,25.2
46.9728,-92.87,384,13.5
34.2525,-82.03486,161.5,54.9
41.86044,-90.9222,224.9,25.7
44.533,-88.098,211.5,22.9
43.0377,-83.7694,207,28.7
38.3805,-88.3263,131.1,38.9
46.14,-90,472.4,17.9
35.22844,-82.73575,662.9,47.6
34.8028,-83.71,999.7,44.8
44.49824,-88.11205,207.9,20.9
35.96889,-87.13639,262.1,47
43.3145,-90.8486,210,24.6
37.965,-87.57305,114,42
42.9608,-90.1161,338.3,23.1
38.51839,-89.84076,137.2,40.6
41.0655,-92.7866,268.2,29.4
34.8491,-89.1598,183.8,49.7
30.7806,-85.5503,39.6,63.4
38.2186,-83.143,341.4,38.9
38.76417,-87.60556,130.8,38.3
33.88852,-91.53161,49.7,49
43.263,-82.5327,189.6,29.6
34.3947,-92.8363,91.4,50.3
34.4406,-85.7236,279.5,53.3
39.908,-93.9698,280.7,31.3
35.3684,-85.7014,565.7,46.2
40.0028,-86.8011,254.8,33.2
39.1742,-86.5214,253,37
38.22806,-85.66361,164.6,42.8
42.6352,-85.761,214.9,30.3
43.808,-82.9938,217.9,27.1
33.83,-88.5213,60.4,51.8
34.5211,-90.5899,59.4,50.7
47.3919,-92.8347,411.5,14.7
36.4947,-91.535,153,45.4
36.475,-84.6542,440.4,45.8
32.81,-93.0626,65.5,53.5
34.2044,-90.2909,47.2,51.8
41.5747,-90.4005,175.9,28
42.3263,-84.0133,274.3,31.4
34.4416,-83.5161,279.8,52.3
42.23472,-85.55194,264.6,29.3
35.8984,-83.9569,253,50.3
43.8225,-91.1915,398.4,20
47.9461,-91.4947,518.2,11.6
34.16875,-81.9029,128.6,53.8
38.9253,-85.3625,274.3,37.9
49.3833,-82.1167,245,5.8
44.3591,-84.6738,350.8,22.6
47.0375,-93.6042,408.4,14.4
36.4194,-92.9158,253,42.5
27.9922,-82.0138,42.4,73.3
45.4651,-91.1236,344.4,24.6
44.3119,-84.8922,345.9,23.7
43.2388,-88.1222,259.1,25.4
36.3211,-87.2218,119.5,47.5
31.5022,-92.4617,70.1,60.2
41.021,-91.9553,225.6,28.9
36.68744,-93.86952,419.4,42.5
32.8042,-93.0667,70.1,57.9
48.7667,-91.6333,389,10
40.6653,-86.955,219.5,30
39.7425,-94.0347,274.3,33.9
47.4581,-92.5303,440.4,12.4
31.3167,-85.45,114,62.3
33.46694,-82.03861,128.9,59.2
42.29806,-83.66388,247.8,31.2
46.6653,-88.3772,523.3,16.1
30.2505,-88.0775,2.4,59.6
40.78333,-91.12528,210.9,30.4
31.1413,-87.0486,48.8,61.9
43.0604,-92.6717,302.7,21.5
41.5338,-93.653,291.7,29.3
34.6746,-82.2268,253,54.2
47.2436,-93.4975,399.3,14
41.63278,-91.54306,198.1,27.7
40.09722,-92.54333,294.4,32.7
44.2838,-83.5036,178.6,26.7
34.5859,-83.7658,477.6,51
31.03833,-85.87083,44.2,62.2
44.08688,-87.65219,178,24.3
43.1544,-93.3269,373.4,22.5
41.7947,-90.2639,178.3,25.6
36.1422,-82.4261,524.3,48.3
33.9982,-84.751,313.3,52.5
44.9784,-93.2469,229.8,21.3
30.9594,-92.1786,24.4,59.9
35.4319,-82.5375,645.3,48.3
35.593,-88.9167,132,47.8
32.6847,-83.6527,104.5,60.1
37.4361,-88.6672,164.6,41.2
34.4758,-84.4461,446.5,48.2
37.7617,-90,288.3,40.3
37.378,-89.6677,134.1,41.1
31.76722,-84.79306,140.5,64.6
46.8369,-92.1833,436.8,16.2
42.5608,-87.8155,182.9,27.8
42.2416,-83.6933,253.6,31.4
44.4628,-87.50491,180.7,24.3
48.5614,-93.3981,360.6,11.2
49.4,-82.45,218,6.3
41.3831,-83.6111,205.7,31.5
38.6277,-92.5544,267.9,38.2
31.33472,-92.55861,25.6,59.6
37.8194,-85.3847,237.7,42.4
43.8788,-91.2527,198.7,24
35.7694,-82.1917,881.5,44.7
36.25251,-81.91352,1015,40
38.2043,-92.6232,179.8,42.3
43.21194,-90.18139,218.5,24.3
31.28194,-89.25306,46,59.9
37.3378,-92.9098,449,41.1
41.2429,-89.8997,237.7,28.9
41.72,-92.749,275.8,26.9
33.4527,-87.3572,85.3,54.7
43.2025,-85.2422,268.8,27.6
40.6632,-90.4447,193.5,28
40.3444,-91.1124,198.1,33.1
30.0206,-92.7681,3.4,58.4
46.3414,-86.9242,265.2,20.2
46.8736,-89.1006,241.1,22.5
34.6033,-91.9927,70.4,49.2
31.1902,-84.2036,53.3,62.3
44.8821,-84.3654,380.7,21.3
35.03362,-85.20044,204.2,51.3
34.8879,-83.3966,598.9,48.7
42.0636,-83.4358,191.1,31.7
45.6527,-84.4725,179.2,23.4
44.1746,-90.3482,298.1,21.9
34.84611,-82.34611,319.4,54.4
30.77972,-86.5225,57.9,62.9
35.5328,-93.4036,259.1,45.9
33.3644,-81.9633,40.2,60.7
40.03972,-88.27778,229.8,31.6
42.3647,-92.7594,300.2,25.7
39.7683,-93.485,237.7,34.3
42.1256,-86.4284,196,30.6
40.6222,-91.334,161.5,31
29.7856,-92.2046,12.2,60
39.4762,-88.1652,213.4,36
32.5574,-82.8999,61,60.3
35.3817,-86.7658,350.5,47.4
33.82278,-92.39889,70.1,53
35.8181,-83.9858,293.2,48.7
47.8833,-91.8667,443.5,13.8
30.83556,-85.18389,34.4,63.4
42.5399,-90.6461,189,24.5
41.5575,-85.8825,266.7,29.4
34.64389,-86.78611,190.2,51.7
38.86702,-90.14886,132.6,38.5
35.9885,-92.7161,184.7,46.8
34.7961,-92.8417,212.8,48.1
34.6159,-83.5429,423.7,50.7
35.2436,-87.3508,265.2,49
45.3172,-85.2672,180.7,25.2
40.1117,-85.7163,256.3,33.3
36.354,-82.2486,453.2,47.2
41.3366,-85.1198,265.2,30.5
37.08722,-84.07694,362.1,44.3
35.6381,-87.0864,198.1,47.6
41.3415,-85.1292,268.2,30.2
47.46667,-87.88333,190.8,21.5
42.9269,-83.9894,234.7,29.7
39.15141,-84.67699,260,37.4
41.91444,-88.24639,229.8,27.1
35.9509,-85.0813,569.1,44.1
31.53556,-84.19444,57.9,63.4
45.81833,-88.11444,350.2,19.9
42.5503,-84.8258,274.9,28.3
45.2534,-93.2927,274,17.6
34.0588,-85.2338,239.3,51.8
44.3088,-85.205,374.9,23.3
33.5872,-85.8556,181.1,54.5
31.5358,-82.5067,58.8,63.4
38.0996,-92.3096,285.9,39.5
45.6333,-82.95,183,24.9
47.6303,-91.4083,606.6,12.1
37.10861,-92.579,441.4,40.3
38.4583,-91.7029,245.4,38.2
42.64208,-85.28819,250.2,28.7
37.8994,-86.7072,122.5,43.3
36.47967,-82.39898,456.3,46.9
33.56556,-86.745,187.5,54.5
42.22278,-83.74444,255.7,30.3
33.6301,-84.4418,307.8,54.6
33.948,-83.3275,239.3,55.2
43.99,-88.9411,233.5,22.7
35.5954,-82.5568,682.1,46.8
40.2575,-94.0269,289.3,32.7
43.4583,-89.7269,250.9,24.6
43.7186,-87.7088,185,25.3
45.8003,-91.4594,396.2,18.7
33.7092,-93.5563,114.3,53.3
30.0969,-94.0997,6.1,63.3
33.22083,-92.81417,76.8,55.8
42.06278,-88.28617,232.6,28.6
36.6687,-81.9646,586.7,45
46.2347,-88.4544,448.1,18
42.9378,-85.6131,227.4,27.8
34.8842,-82.2209,287.4,53.2
40.0251,-83.027,225.6,35.4
41.28743,-84.75967,228.6,30.6
31.1416,-93.2397,8.5,60
43.1994,-85.7717,256,29.2
42.7536,-92.8022,316.4,23.6
45.1863,-85.1477,196.9,21.1
46.16944,-90.98083,456.6,16.8
40.2963,-86.9027,223.1,32.6
42.3652,-93.0971,327.1,24.2
47.7518,-90.3282,186.5,18.6
42.4077,-82.8891,186.8,31
34.2286,-84.1281,347.5,51.3
34.6953,-85.1736,351.1,49.3
43.4838,-83.3919,210.3,27.2
35.1342,-86.5419,226.2,50.5
37.2672,-87.2028,168.2,42.9
38.365,-82.555,251.2,42.9
40.7041,-93.3697,330.7,29.4
43.5859,-84.7694,242.3,26.1
37.8725,-82.5195,216.4,44.1
36.76,-88.1386,147.5,45.2
32.3744,-92.9433,93.6,57.4
37.3417,-83.4706,237.7,43.9
42.8825,-85.52389,244.8,28.1
41.3247,-93.1008,272.8,29.4
41.78038,-88.30925,201.2,28.9
46.3004,-92.5337,381.9,16.6
46.128,-85.5696,208.8,22.2
39.3477,-84.5897,175.3,37.1
36.7764,-88.0631,197.8,44.5
33.1144,-91.2627,41.1,55.3
36.62389,-87.41944,170.7,45.7
39.13333,-86.61667,257.3,37.6
36.28,-84.275,518.2,48.5
45.7728,-92.6886,301.8,19.7
45.5556,-90.9592,367.3,20.4
41.8833,-91.7166,264.6,24.9
43.3043,-91.7952,262.1,24.2
46.4625,-90.1955,440.1,16.5
38.93917,-92.81028,214,36.8
44.8665,-91.4879,269.7,20.7
38.7389,-84.8495,198.1,38.5
40.65,-94,356,31.2
39.83444,-88.86556,205.7,32.7
43.3008,-89.3269,329.2,24
37.59139,-83.31444,416.1,43.2
33.77917,-84.52139,256,54.3
41.1072,-88.4111,191.4,29.6
47.7794,-93.6461,408.4,12.7
34.6988,-89.8213,105.2,49.8
46.5313,-87.5491,431.3,16.9
36.8061,-93.4677,313,43
35.6047,-87.8408,153.9,48.4
42.3162,-90.2269,205.7,25.7
36.0803,-91.6146,156.7,44.8
45.0716,-83.5644,208.5,24.3
37.39088,-93.94905,328.3,40.6
42.8133,-83.8038,263,31.4
42.2973,-91.0199,252.4,28.2
35.0836,-83.2178,1158.2,43.1
46.3197,-93.5013,391.7,14.4
42.2313,-83.3308,192.3,31.4
41.995,-87.9336,201.8,27.6
38.4558,-86.6983,210.3,38.4
35.9417,-86.8685,199.6,49.3
44.3003,-90.835,255.4,22.8
30.884,-87.7852,82.6,61.4
43.4458,-86.0265,243.8,26.1
35.6391,-85.3586,545.6,47.4
39.9237,-86.5984,293.2,33.6
36.53938,-93.1998,392,43.1
38.6249,-89.363,152.7,37.4
40.1391,-87.6479,169.2,33.6
37.1318,-86.1481,231.6,47.8
43.975,-89.8309,288,23.1
35.6111,-93.3333,640.1,42.5
34.5697,-93.1947,129.8,49.4
32.2843,-83.4681,74.7,60
39.2334,-83.6091,290.5,36.3
35.0541,-83.81352,546.2,49.1
35.5409,-82.6535,624.8,47.4
40.8821,-91.0234,164,32.1
44.6501,-93.6356,274.3,20.7
42.9163,-83.5097,277.4,29.1
35.6502,-88.3904,164.6,48.5
46.4911,-87.6894,428.5,17.9
45.35807,-88.19222,289.6,21.5
43.7047,-92.5644,411.5,20.7
42.5188,-93.2536,321.6,24.9
40.7356,-91.9696,191.7,31.4
31.9497,-90.3806,45.7,57.5
47.9711,-89.6908,222.5,16.4
35.4586,-91.0567,67.7,46.7
37.7922,-90.4102,282.9,40.9
40.0528,-88.3729,213.4,31
40.76667,-82.61667,411.5,33.6
47.3333,-85.8333,187,23.5
37.3577,-83.7705,268.2,43.5
30.8289,-82.36,34.7,65
43.2118,-91.0985,192.9,25.4
34.1409,-82.8551,164.6,54.4
30.0918,-91.8731,10.7,61.6
38.395,-93.7711,234.7,39.2
46.3345,-86.92,266.7,19.4
36.4197,-90.5858,91.4,44.8
39.6104,-82.9555,205.7,37.6
34.3761,-84.0597,369.7,52.7
46.4656,-90.1892,435.9,17
42.0416,-93.8905,315.5,27.9
37.9161,-85.6572,167.6,44.6
37.7952,-87.993,103.6,40.2
46.5522,-90.9161,251.8,18.4
39.3858,-82.985,192,39.1
44.6227,-88.7483,244.4,20.1
39.3444,-91.171,270.4,34.5
35.6871,-90.0963,70.7,47.6
35.5952,-88.1175,150.9,48.2
35.5206,-91.9997,160.6,48.2
35.1161,-93.6506,129.8,49.5
33.7367,-90.7445,42.1,51.4
47.0083,-88.4318,198.1,20
35.6394,-84.665,228.6,48.5
40.56899,-84.537,264,32.5
45.8983,-86.5485,178.9,21.9
33.8333,-84.74,276.5,53.7
35.7103,-88.8223,131.1,47.9
39.4039,-86.4531,180.4,36.6
38.1872,-94.0283,264,38.8
42.6508,-88.2544,228.9,25.2
37.5922,-83.3178,423.1,43.1
46.778,-90.7654,201.2,20
36.2572,-83.2772,354.5,47.7
41.1204,-90.1641,233.2,30.5
37.15605,-91.36015,195.1,42.9
40.74076,-88.71802,219.2,30.2
33.285,-86.3431,127.4,57.8
39.7156,-82.6073,252.1,36.9
38.7692,-84.6019,285,39
39,-86.4228,228.6,38.7
35.6213,-88.8456,121.9,49.4
35.1428,-93.895,104.5,49.7
39.42387,-85.01445,192,37.7
38.23056,-90.39806,182.9,39.6
30.2528,-87.8125,4.6,62.4
41.5269,-86.2692,256.3,28.9
32.1673,-92.10769,25,57.9
44.3271,-91.9194,204.2,24.4
40.3968,-91.3749,160.6,33
37.3475,-87.5238,129.5,44.1
43.163,-93.1952,336.8,23.2
37.7308,-89.1658,118.9,41
37.4388,-88.6678,160.6,40.2
33.79314,-81.89065,185,57.6
41.6093,-91.5051,195.1,28.3
36.4259,-84.942,515.1,43.8
40.6233,-93.9343,343.8,31.4
33.3952,-87.0077,135.6,56
41.50339,-88.10339,165.5,30.3
39.82333,-93.57917,234.4,35.2
39.5326,-82.3939,220.1,38.6
35.3297,-82.4491,658.4,46.3
36.3444,-88.8636,103.6,45.8
48.6333,-93.9667,335,10.8
32.8066,-91.173,30.5,55.5
32.975,-82.3528,60,60.2
39.8972,-83.5096,341.4,32.4
43.0608,-86.2047,184.4,28.2
30.5228,-82.9447,44.8,63.9
40.9026,-90.2897,221.9,30.3
44.11869,-89.53587,332.8,22.2
45.9169,-89.2563,494.7,17
44.7303,-92.4586,313.9,22.3
35.1108,-81.9675,228,52.5
37.94956,-82.40479,339.2,41.9
36.7956,-85.3803,260,45.2
34.0903,-88.8647,97.5,53.5
42.13987,-87.78537,192,30.3
41.83492,-89.51361,201.2,28.2
39.7328,-84.6353,305.4,35.2
34.5675,-92.6006,94.5,50.7
48.4088,-93.0484,365.8,10.7
43.6341,-90.3792,317.9,21.1
44.6825,-91.1357,292.6,21
34.1864,-90.5573,52.7,51
38.48452,-93.2556,304.8,37.3
37.0538,-93.5756,399.3,41.5
46.5869,-89.5475,396.2,17.3
34.3347,-86.3294,181.4,50.8
34.2553,-87.1814,249.3,50.9
34.3344,-86.3297,176.2,51
42.1245,-86.4266,190.5,32.2
32.5181,-84.9378,132.6,60.7
43.0411,-89.4286,263.7,26.5
36.8491,-87.5205,158.5,45.2
35.3167,-82.2,853.4,47.3
35.7977,-89.1176,100.6,45.8
40.8143,-85.1546,262.4,32
36.875,-92.852,364.8,42.1
37.6336,-83.7161,329.2,42
37.7689,-83.6333,396.2,42.2
30.5872,-84.9886,30.5,64.9
29.8233,-91.5441,3.7,62.7
30.393,-89.0008,3,58.5
37.14556,-82.49078,477.3,42.6
36.8567,-82.7998,446.8,45.5
35.4322,-84.5833,286.5,49.6
37.7922,-87.5708,128,38.6
42.6475,-89.0644,226.2,26
38.45367,-82.61299,170.7,40.8
46.5378,-91.5919,304.8,16.6
43.3894,-92.0938,382.5,21.9
37.7558,-87.6455,136.9,41
45.7858,-88.0841,326.4,20.1
30.2408,-92.3477,7.6,60.1
42.0333,-82.9,191,30.5
35.3116,-83.1747,668.1,48.4
